Id_Producto;Cliente;Punto_de_Venta;Familia;Subfamilia;Formato;Precio;Margen;Cliente_Objetivo;Color;Material;Peso;Tamaño;Marca;País_Origen;Ventas_Base;Facturación_Total;Canal_de_Ventas;Numero_Puntos_de_Venta;Región;Segmento;Antigüedad;Población_500m;Población_2km;Puntos_de_Venta_Cercanos;Aparcamiento;Accesibilidad;Horas_Operación;Tipo_Zona;Historico 2023-01;Historico 2023-02;Historico 2023-03;Historico 2023-04;Historico 2023-05;Historico 2023-06;Historico 2023-07;Historico 2023-08;Historico 2023-09;Historico 2023-10;Historico 2023-11;Historico 2023-12;Historico 2024-1;Historico 2024-12;Historico 2024-3
P55;C1;6;Familia_19;Subfamilia_2;Mediano;438.44;0.13;Adolescentes;Rojo;Plástico;0.512466155894475;Mediano;MarcaA;USA;850;353899.08;Online;15;Norte;Media;10;9070;35187;18;No;Alta;sep-22;Comercial;;;115430.0;135685.0;112179.0;102744.0;149767.0;107772.0;73173.0;65249.0;105733;191675;180921;73836;147528.0
P56;C12;13;Familia_12;Subfamilia_4;Mediano;575.14;0.12;Niños;Rojo;Metal;4.943.612.465.035.950;Grande;MarcaC;España;764;930519.32;Online;15;Oeste;Baja;8;8999;5091;18;No;Alta;ago-22;Residencial;;;11759.0;8209.0;11754.0;13443.0;15394.0;13959.0;10659.0;8627.0;11550;10224;10969;6660;9385.0
P57;C12;11;Familia_22;Subfamilia_0;Grande;766.46;0.11;Adultos;Azul;Plástico;5.590.950.178.960.350;Pequeño;MarcaD;Alemania;738;930519.32;Online;15;Oeste;Baja;8;7689;41869;14;Sí;Media;oct-18;Residencial;;;1753.0;2171.0;1906.0;1486.0;1936.0;1627.0;1831.0;1657.0;1694;1580;1964;1845;1645.0
P58;C10;8;Familia_11;Subfamilia_2;Pequeño;136.24;0.11;Adultos;Negro;Metal;5.227.262.291.755.480;Mediano;MarcaB;Alemania;570;797152.75;Físico;15;Este;Baja;3;9399;34072;17;Sí;Alta;sep-20;Residencial;;;16477.0;14966.0;12087.0;15987.0;18746.0;9729.0;13755.0;11340.0;16853;11333;15646;17271;12883.0
P59;C4;11;Familia_21;Subfamilia_4;Pequeño;557.24;0.25;Niños;Azul;Plástico;7.354.114.476.561.300;Grande;MarcaD;Alemania;755;542176.08;Online;15;Norte;Media;2;8319;10952;15;No;Baja;oct-20;Industrial;;;67552.0;48848.0;77434.0;76600.0;63064.0;82832.0;74637.0;63150.0;122474;64983;52016;51934;69042.0
P60;C1;4;Familia_18;Subfamilia_1;Mediano;983.48;0.26;Adolescentes;Blanco;Vidrio;5.590.950.178.960.350;Mediano;MarcaC;USA;209;353899.08;Online;15;Norte;Media;10;5043;38742;12;No;Alta;ago-22;Comercial;;;175624.0;161695.0;161593.0;216009.0;153037.0;178578.0;175656.0;120066.0;137665;151761;188840;194581;136574.0
P61;C12;3;Familia_12;Subfamilia_3;Mediano;150.53;0.16;Niños;Rojo;Metal;4.943.612.465.035.950;Grande;MarcaA;España;314;930519.32;Online;15;Oeste;Baja;8;9691;25002;11;Sí;Baja;oct-20;Residencial;;;4470.0;2947.0;4053.0;5595.0;4691.0;5310.0;5386.0;3663.0;3026;3353;2923;3752;5001.0
P62;C13;6;Familia_10;Subfamilia_1;Grande;548.69;0.25;Niños;Negro;Madera;7.704.231.705.525.990;Pequeño;MarcaC;Alemania;452;390492.15;Mixto;15;Norte;Alta;8;5470;46990;18;No;Baja;ago-18;Residencial;;;6814.0;11392.0;12992.0;10536.0;9549.0;10322.0;11845.0;10958.0;6262;13156;13233;12570;8982.0
P63;C4;12;Familia_19;Subfamilia_1;Mediano;69.97;0.26;Niños;Rojo;Madera;4.925.475.817.925.060;Pequeño;MarcaD;China;644;542176.08;Online;15;Norte;Media;2;6986;19961;8;No;Alta;oct-18;Residencial;;;52513.0;62456.0;54687.0;46343.0;59536.0;36275.0;44397.0;36266.0;30139;74912;76734;49889;38802.0
P64;C8;5;Familia_3;Subfamilia_4;Mediano;915.63;0.21;Adolescentes;Negro;Vidrio;862.454.173.298.195;Mediano;MarcaC;España;790;617307.73;Físico;15;Este;Media;4;4779;20311;20;No;Baja;sep-19;Comercial;;;83518.0;56355.0;83125.0;61334.0;66468.0;52556.0;92872.0;84723.0;62655;87457;84393;101501;55036.0
P65;C8;4;Familia_12;Subfamilia_1;Mediano;340.25;0.12;Adolescentes;Blanco;Vidrio;4.925.475.817.925.060;Pequeño;MarcaD;China;101;617307.73;Físico;15;Este;Media;4;2472;14268;7;No;Alta;ago-19;Comercial;;;1289.0;1097.0;1430.0;964.0;1170.0;1102.0;1651.0;944.0;1403;1219;1430;762;1093.0
P66;C7;13;Familia_10;Subfamilia_0;Mediano;417.53;0.12;Adultos;Verde;Madera;432.979.876.069.808;Mediano;MarcaD;China;635;693729.98;Mixto;15;Este;Alta;7;5182;35425;9;Sí;Media;oct-20;Residencial;;;6060.0;4754.0;9707.0;8967.0;7750.0;5964.0;5692.0;8119.0;4277;9016;8248;5951;6642.0
P67;C12;14;Familia_21;Subfamilia_5;Grande;24.69;0.25;Adolescentes;Rojo;Plástico;9.701.073.315.900.780;Mediano;MarcaA;España;264;930519.32;Online;15;Oeste;Baja;8;4493;46031;12;No;Alta;sep-20;Industrial;;;2783.0;3501.0;3663.0;2431.0;1964.0;3591.0;3679.0;2524.0;4478;2128;3166;2065;2321.0
P68;C10;5;Familia_20;Subfamilia_7;Mediano;365.26;0.29;Adultos;Azul;Madera;7.704.231.705.525.990;Pequeño;MarcaD;España;790;797152.75;Físico;15;Este;Baja;3;8028;24285;12;No;Media;oct-19;Comercial;;;431523.0;641906.0;605968.0;506985.0;640922.0;864350.0;737632.0;671919.0;548125;826830;577487;873475;571821.0
P69;C18;0;Familia_10;Subfamilia_4;Pequeño;576.91;0.2;Adolescentes;Rojo;Metal;4.174.870.827.430.390;Pequeño;MarcaC;España;180;141001.18;Mixto;15;Sur;Baja;2;7752;28051;11;Sí;Alta;oct-20;Comercial;;;3247.0;4253.0;5919.0;4682.0;5685.0;5111.0;6049.0;3759.0;3512;4127;4053;6341;3969.0
P35;C0;11;Familia_13;Subfamilia_6;Grande;940.15;0.25;Adolescentes;Negro;Plástico;0.6412789856525488;Mediano;MarcaB;USA;610;878396.09;Mixto;15;Oeste;Alta;5;7409;12157;10;No;Alta;sep-21;Industrial;;;3723.0;2498.0;2984.0;2585.0;2723.0;2572.0;2359.0;2901.0;2774;2275;2809;1987;
P28;C1;14;Familia_1;Subfamilia_7;Mediano;835.04;0.28;Adolescentes;Negro;Metal;7.354.114.476.561.300;Grande;MarcaB;China;509;353899.08;Online;15;Norte;Media;10;2331;24829;14;Sí;Alta;sep-21;Residencial;;;735.0;661.0;607.0;706.0;631.0;700.0;652.0;680.0;692;619;646;655;
P28;C2;12;Familia_1;Subfamilia_7;Mediano;835.04;0.28;Adolescentes;Negro;Metal;7.354.114.476.561.300;Grande;MarcaB;China;509;890575.28;Físico;15;Norte;Alta;9;8778;31591;17;Sí;Alta;oct-20;Comercial;;;2619.0;2046.0;1916.0;2507.0;1525.0;2451.0;1708.0;2483.0;2134;1712;2065;1755;
P50;C3;10;Familia_4;Subfamilia_5;Mediano;726.08;0.21;Niños;Rojo;Metal;2.892.473.393.442.810;Grande;MarcaA;USA;972;326029.1;Físico;15;Sur;Media;1;4182;38747;18;No;Baja;sep-22;Industrial;;;79947.0;174072.0;114766.0;159380.0;110714.0;140251.0;128835.0;132296.0;158863;89424;167456;123059;
P34;C4;14;Familia_21;Subfamilia_4;Grande;290.62;0.16;Adultos;Blanco;Plástico;4.174.870.827.430.390;Grande;MarcaA;España;480;542176.08;Online;15;Norte;Media;2;5554;20089;4;Sí;Media;ago-19;Residencial;;;13288.0;13488.0;15358.0;16619.0;13100.0;19291.0;18179.0;19109.0;26077;11675;13380;13262;
P33;C5;10;Familia_7;Subfamilia_3;Grande;242.88;0.26;Niños;Azul;Madera;4.174.870.827.430.390;Pequeño;MarcaD;China;625;288048.96;Online;15;Norte;Media;9;4839;49026;10;Sí;Baja;oct-18;Comercial;;;1050.0;939.0;944.0;939.0;877.0;1090.0;849.0;1154.0;1081;1040;873;932;
P2;C6;10;Familia_17;Subfamilia_1;Grande;791.98;0.07;Niños;Negro;Plástico;63.052.775.919.915.400;Mediano;MarcaD;España;814;474948.23;Físico;15;Oeste;Media;1;9933;11720;7;No;Baja;oct-20;Comercial;;;256172.0;135649.0;215066.0;257328.0;211025.0;222371.0;104744.0;184489.0;233698;216137;229708;169740;
P45;C7;11;Familia_17;Subfamilia_5;Pequeño;554.71;0.16;Niños;Negro;Metal;75.745.191.671.028.900;Pequeño;MarcaD;España;544;693729.98;Mixto;15;Este;Alta;7;1952;19775;16;Sí;Alta;oct-21;Industrial;;;84461.0;52519.0;68831.0;81300.0;92406.0;61165.0;57373.0;77473.0;109906;79899;123223;95618;
P11;C8;12;Familia_13;Subfamilia_4;Pequeño;576.07;0.16;Adultos;Verde;Madera;0.512466155894475;Pequeño;MarcaA;USA;641;617307.73;Físico;15;Este;Media;4;7567;7387;16;No;Alta;oct-19;Residencial;;;1424.0;1024.0;1026.0;1080.0;1266.0;1236.0;1360.0;1055.0;1558;1347;1371;1112;
P12;C9;10;Familia_16;Subfamilia_8;Pequeño;838.66;0.2;Adolescentes;Azul;Vidrio;5.227.262.291.755.480;Mediano;MarcaC;España;195;294386.96;Mixto;15;Este;Baja;9;6961;7635;19;Sí;Media;oct-22;Comercial;;;45564.0;16805.0;24633.0;32790.0;16085.0;27806.0;18062.0;24008.0;35136;24940;25154;27343;
P51;C10;13;Familia_22;Subfamilia_0;Grande;407.61;0.22;Niños;Verde;Metal;63.052.775.919.915.400;Mediano;MarcaA;USA;453;797152.75;Físico;15;Este;Baja;3;2001;49583;13;Sí;Alta;sep-22;Comercial;;;634.0;742.0;741.0;588.0;667.0;690.0;735.0;765.0;825;650;727;670;
P8;C11;10;Familia_15;Subfamilia_1;Mediano;27.23;0.1;Adolescentes;Azul;Metal;7.354.114.476.561.300;Grande;MarcaB;Alemania;989;385158.14;Mixto;15;Oeste;Alta;8;5013;7018;1;Sí;Baja;oct-22;Comercial;;;9904.0;9864.0;5450.0;10085.0;7469.0;8523.0;7745.0;6471.0;8005;8013;7363;8212;
P17;C12;12;Familia_17;Subfamilia_4;Mediano;807.27;0.22;Adolescentes;Rojo;Madera;1.298.974.816.720.200;Mediano;MarcaA;España;964;930519.32;Online;15;Oeste;Baja;8;4085;48971;19;Sí;Media;sep-19;Industrial;;;524733.0;349026.0;468687.0;527113.0;578937.0;352246.0;263527.0;389662.0;723740;401655;405890;590915;
P22;C13;14;Familia_11;Subfamilia_0;Pequeño;123.11;0.2;Adolescentes;Rojo;Madera;4.925.475.817.925.060;Pequeño;MarcaB;España;489;390492.15;Mixto;15;Norte;Alta;8;5047;6560;19;No;Media;ago-20;Comercial;;;6806.0;5809.0;6088.0;6859.0;8076.0;5283.0;5368.0;6192.0;7103;8957;5751;5415;
P57;C14;11;Familia_22;Subfamilia_0;Grande;766.46;0.11;Adultos;Azul;Plástico;5.590.950.178.960.350;Pequeño;MarcaD;Alemania;738;609496.46;Mixto;15;Este;Baja;2;7813;48397;5;No;Media;ago-18;Residencial;;;1240.0;1592.0;1683.0;1370.0;1463.0;1315.0;1754.0;1454.0;1518;1326;1650;1571;
P12;C15;10;Familia_16;Subfamilia_8;Pequeño;838.66;0.2;Adolescentes;Azul;Vidrio;5.227.262.291.755.480;Mediano;MarcaC;España;195;477368.76;Mixto;15;Oeste;Alta;5;7957;5213;17;No;Media;ago-19;Comercial;;;69482.0;33757.0;60666.0;72498.0;29569.0;38720.0;51329.0;38190.0;46414;33460;52103;48613;
P37;C16;13;Familia_4;Subfamilia_5;Mediano;617.41;0.05;Adolescentes;Verde;Vidrio;2.892.473.393.442.810;Pequeño;MarcaA;Alemania;679;939772.97;Mixto;15;Este;Alta;7;7980;33928;14;Sí;Media;sep-18;Comercial;;;97878.0;180308.0;145846.0;151271.0;138827.0;108451.0;169323.0;130032.0;189343;93083;127828;154389;
P46;C17;10;Familia_19;Subfamilia_6;Pequeño;536.43;0.22;Adolescentes;Blanco;Vidrio;8.060.059.107.230.020;Grande;MarcaD;China;323;920912.43;Mixto;15;Norte;Alta;5;4586;37325;6;No;Alta;ago-20;Residencial;;;371846.0;445835.0;383682.0;393002.0;530103.0;370006.0;304550.0;248305.0;341098;590091;591221;307940;
P50;C18;14;Familia_4;Subfamilia_5;Mediano;726.08;0.21;Niños;Rojo;Metal;2.892.473.393.442.810;Grande;MarcaA;USA;972;141001.18;Mixto;15;Sur;Baja;2;2412;29046;17;Sí;Media;sep-18;Industrial;;;35052.0;38942.0;37997.0;40741.0;20473.0;39028.0;29989.0;45873.0;34676;29617;39100;39807;
P14;C20;14;Familia_11;Subfamilia_2;Mediano;454.75;0.18;Adultos;Blanco;Madera;890.044.730.279.321;Mediano;MarcaB;España;960;294260.81;Online;15;Este;Baja;9;6974;9597;10;Sí;Alta;ago-18;Industrial;;;24799.0;15947.0;19875.0;25664.0;19233.0;25069.0;19397.0;15327.0;19694;27824;23564;17695;
P8;C21;6;Familia_15;Subfamilia_1;Mediano;27.23;0.1;Adolescentes;Azul;Metal;7.354.114.476.561.300;Grande;MarcaB;Alemania;989;591765.43;Online;15;Este;Baja;9;7890;29873;11;Sí;Alta;sep-20;Residencial;;;21805.0;15877.0;13388.0;14926.0;13191.0;18644.0;23925.0;22573.0;21256;13004;20285;18768;
P1;C22;12;Familia_6;Subfamilia_6;Mediano;350.02;0.28;Niños;Negro;Plástico;2.892.473.393.442.810;Mediano;MarcaC;Alemania;479;930159.46;Mixto;15;Norte;Alta;6;9132;43482;7;No;Baja;ago-20;Industrial;;;103007.0;163339.0;106065.0;153921.0;138101.0;84340.0;107379.0;149707.0;91956;148440;126614;99076;
P0;C23;3;Familia_7;Subfamilia_4;Grande;212.54;0.08;Adolescentes;Negro;Madera;890.044.730.279.321;Grande;MarcaA;China;492;529780.28;Mixto;15;Norte;Baja;8;2218;49491;6;No;Media;oct-19;Comercial;;;577.0;602.0;565.0;547.0;564.0;570.0;567.0;567.0;590;571;575;549;
P6;C24;4;Familia_12;Subfamilia_2;Mediano;811.96;0.22;Adultos;Negro;Vidrio;2.892.473.393.442.810;Pequeño;MarcaB;China;149;695683.49;Online;15;Oeste;Alta;6;9353;15638;13;No;Media;sep-20;Industrial;;;19357.0;14596.0;18759.0;19950.0;24664.0;19244.0;23765.0;20682.0;19044;21052;20679;14478;
P9;C25;4;Familia_25;Subfamilia_4;Pequeño;206.52;0.29;Adultos;Azul;Plástico;0.6412789856525488;Pequeño;MarcaC;España;924;347505.5;Online;15;Sur;Baja;5;5432;13618;20;Sí;Alta;oct-21;Residencial;;;25547.0;26991.0;22994.0;22327.0;20309.0;20090.0;22166.0;33061.0;21161;27996;21322;26930;
P51;C13;13;Familia_22;Subfamilia_0;Grande;407.61;0.22;Niños;Verde;Metal;63.052.775.919.915.400;Mediano;MarcaA;USA;453;390492.15;Mixto;15;Norte;Alta;8;3130;10173;3;No;Alta;ago-18;Residencial;;;569.0;648.0;629.0;553.0;637.0;575.0;743.0;610.0;633;596;733;639;
P52;C6;11;Familia_16;Subfamilia_3;Mediano;532.01;0.2;Adolescentes;Blanco;Plástico;432.979.876.069.808;Grande;MarcaC;USA;272;474948.23;Físico;15;Oeste;Media;1;2297;5913;19;Sí;Media;oct-18;Industrial;;;10788.0;8356.0;13662.0;7782.0;7616.0;5996.0;7111.0;10927.0;11040;7262;11622;8189;
P53;C19;10;Familia_7;Subfamilia_4;Grande;357.25;0.12;Adultos;Azul;Madera;0.6412789856525488;Grande;MarcaC;USA;420;379588.74;Mixto;15;Este;Media;2;3812;15508;12;Sí;Alta;oct-19;Comercial;;;747.0;790.0;617.0;714.0;673.0;664.0;651.0;812.0;736;649;685;622;
P54;C5;0;Familia_24;Subfamilia_4;Grande;91.37;0.06;Adolescentes;Negro;Vidrio;890.044.730.279.321;Grande;MarcaB;China;783;288048.96;Online;15;Norte;Media;9;3520;44595;11;Sí;Media;oct-18;Residencial;;;2026.0;1677.0;2007.0;2225.0;1793.0;1969.0;2415.0;2142.0;2589;2000;2313;1726;
P55;C5;7;Familia_19;Subfamilia_2;Mediano;438.44;0.13;Adolescentes;Rojo;Plástico;0.512466155894475;Mediano;MarcaA;USA;850;288048.96;Online;15;Norte;Media;9;6474;49441;7;Sí;Media;sep-20;Residencial;;;93879.0;78704.0;124394.0;67816.0;93536.0;60326.0;48516.0;41276.0;69471;107816;115724;79079;
P56;C9;8;Familia_12;Subfamilia_4;Mediano;575.14;0.12;Niños;Rojo;Metal;4.943.612.465.035.950;Grande;MarcaC;España;764;294386.96;Mixto;15;Este;Baja;9;2164;15832;2;Sí;Alta;oct-19;Residencial;;;1657.0;1303.0;1601.0;1384.0;1781.0;1605.0;1881.0;1263.0;1335;1575;1704;1242;
P57;C10;0;Familia_22;Subfamilia_0;Grande;766.46;0.11;Adultos;Azul;Plástico;5.590.950.178.960.350;Pequeño;MarcaD;Alemania;738;797152.75;Físico;15;Este;Baja;3;8214;30343;17;Sí;Alta;oct-21;Residencial;;;1552.0;1895.0;2153.0;1219.0;1506.0;1381.0;2080.0;1868.0;1610;1729;2073;1942;
P58;C3;1;Familia_11;Subfamilia_2;Pequeño;136.24;0.11;Adultos;Negro;Metal;5.227.262.291.755.480;Mediano;MarcaB;Alemania;570;326029.1;Físico;15;Sur;Media;1;9829;7214;12;Sí;Baja;ago-22;Comercial;;;6943.0;6203.0;7359.0;5905.0;7666.0;7797.0;4322.0;4748.0;5382;8518;7131;8069;
P59;C21;14;Familia_21;Subfamilia_4;Pequeño;557.24;0.25;Niños;Azul;Plástico;7.354.114.476.561.300;Grande;MarcaD;Alemania;755;591765.43;Online;15;Este;Baja;9;7540;28832;7;No;Alta;ago-21;Comercial;;;65956.0;78283.0;91728.0;44219.0;43231.0;76575.0;107496.0;71907.0;105296;69429;59249;49945;
P60;C1;10;Familia_18;Subfamilia_1;Mediano;983.48;0.26;Adolescentes;Blanco;Vidrio;5.590.950.178.960.350;Mediano;MarcaC;USA;209;353899.08;Online;15;Norte;Media;10;1741;25289;13;No;Media;ago-18;Comercial;;;48696.0;49978.0;64841.0;55948.0;62662.0;79346.0;83782.0;63889.0;44728;45859;77434;65267;
P61;C7;12;Familia_12;Subfamilia_3;Mediano;150.53;0.16;Niños;Rojo;Metal;4.943.612.465.035.950;Grande;MarcaA;España;314;693729.98;Mixto;15;Este;Alta;7;5827;35170;6;Sí;Alta;ago-20;Industrial;;;2660.0;1528.0;1741.0;1669.0;1951.0;2410.0;1777.0;1686.0;2356;2003;2125;1347;
P62;C19;8;Familia_10;Subfamilia_1;Grande;548.69;0.25;Niños;Negro;Madera;7.704.231.705.525.990;Pequeño;MarcaC;Alemania;452;379588.74;Mixto;15;Este;Media;2;8209;14723;11;Sí;Media;ago-18;Residencial;;;14674.0;16987.0;16702.0;20973.0;19296.0;14063.0;20066.0;14027.0;8313;17148;20183;14489;
P63;C21;11;Familia_19;Subfamilia_1;Mediano;69.97;0.26;Niños;Rojo;Madera;4.925.475.817.925.060;Pequeño;MarcaD;China;644;591765.43;Online;15;Este;Baja;9;8189;41482;11;Sí;Alta;oct-19;Comercial;;;59024.0;88743.0;101547.0;72676.0;93318.0;56157.0;49994.0;37891.0;61437;62020;97657;59950;
P64;C23;12;Familia_3;Subfamilia_4;Mediano;915.63;0.21;Adolescentes;Negro;Vidrio;862.454.173.298.195;Mediano;MarcaC;España;790;529780.28;Mixto;15;Norte;Baja;8;4248;25688;13;No;Baja;oct-22;Comercial;;;56398.0;36999.0;73256.0;42380.0;78982.0;55408.0;77784.0;64856.0;40991;72223;55489;76118;
P65;C14;12;Familia_12;Subfamilia_1;Mediano;340.25;0.12;Adolescentes;Blanco;Vidrio;4.925.475.817.925.060;Pequeño;MarcaD;China;101;609496.46;Mixto;15;Este;Baja;2;7572;36513;12;No;Alta;oct-19;Industrial;;;4324.0;2876.0;3162.0;2786.0;3000.0;4166.0;3195.0;2054.0;3834;3432;3495;2223;
P66;C0;4;Familia_10;Subfamilia_0;Mediano;417.53;0.12;Adultos;Verde;Madera;432.979.876.069.808;Mediano;MarcaD;China;635;878396.09;Mixto;15;Oeste;Alta;5;1801;44947;9;No;Baja;sep-22;Comercial;;;2634.0;2426.0;3949.0;2862.0;2989.0;3647.0;2879.0;3062.0;2874;3579;4371;2831;
P67;C9;11;Familia_21;Subfamilia_5;Grande;24.69;0.25;Adolescentes;Rojo;Plástico;9.701.073.315.900.780;Mediano;MarcaA;España;264;294386.96;Mixto;15;Este;Baja;9;5946;46862;15;No;Alta;oct-21;Comercial;;;1009.0;1731.0;1459.0;1403.0;1235.0;1554.0;1552.0;1165.0;2275;1648;1685;1545;
P68;C22;6;Familia_20;Subfamilia_7;Mediano;365.26;0.29;Adultos;Azul;Madera;7.704.231.705.525.990;Pequeño;MarcaD;España;790;930159.46;Mixto;15;Norte;Alta;6;4944;47492;15;No;Alta;sep-21;Comercial;;;404303.0;519462.0;462947.0;608217.0;440976.0;505085.0;532216.0;611377.0;432603;612061;552321;665218;
P69;C9;9;Familia_10;Subfamilia_4;Pequeño;576.91;0.2;Adolescentes;Rojo;Metal;4.174.870.827.430.390;Pequeño;MarcaC;España;180;294386.96;Mixto;15;Este;Baja;9;5549;44070;15;Sí;Alta;ago-19;Industrial;;;4267.0;5137.0;9963.0;7131.0;9022.0;5338.0;6757.0;5684.0;4121;7682;9084;6919;
P41;C0;14;Familia_22;Subfamilia_4;Pequeño;130.01;0.07;Niños;Negro;Vidrio;862.454.173.298.195;Mediano;MarcaC;China;674;878396.09;Mixto;15;Oeste;Alta;5;7596;21997;18;No;Media;ago-19;Comercial;;;729.0;772.0;806.0;748.0;796.0;729.0;789.0;766.0;776;754;825;797;
P21;C1;13;Familia_6;Subfamilia_5;Mediano;704.91;0.16;Adultos;Azul;Metal;8.060.059.107.230.020;Mediano;MarcaD;USA;182;353899.08;Online;15;Norte;Media;10;6450;12016;6;Sí;Alta;ago-19;Comercial;;;40555.0;48562.0;27456.0;31349.0;40340.0;32827.0;35588.0;48121.0;24900;54972;53829;26606;
P29;C2;13;Familia_5;Subfamilia_5;Mediano;833.51;0.22;Niños;Negro;Madera;5.590.950.178.960.350;Grande;MarcaC;China;516;890575.28;Físico;15;Norte;Alta;9;5998;31072;2;Sí;Baja;ago-21;Industrial;;;1499.0;1993.0;1374.0;1738.0;1605.0;1472.0;1433.0;2180.0;2049;1364;1577;1717;
P68;C3;14;Familia_20;Subfamilia_7;Mediano;365.26;0.29;Adultos;Azul;Madera;7.704.231.705.525.990;Pequeño;MarcaD;España;790;326029.1;Físico;15;Sur;Media;1;2459;15990;4;No;Baja;ago-19;Comercial;;;100843.0;108672.0;106345.0;82352.0;78617.0;88177.0;71209.0;61798.0;42377;75135;90391;107703;
P41;C4;11;Familia_22;Subfamilia_4;Pequeño;130.01;0.07;Niños;Negro;Vidrio;862.454.173.298.195;Mediano;MarcaC;China;674;542176.08;Online;15;Norte;Media;2;8319;10952;15;No;Baja;oct-20;Industrial;;;725.0;770.0;777.0;712.0;739.0;740.0;788.0;749.0;747;732;776;733;
P2;C5;10;Familia_17;Subfamilia_1;Grande;791.98;0.07;Niños;Negro;Plástico;63.052.775.919.915.400;Mediano;MarcaD;España;814;288048.96;Online;15;Norte;Media;9;4839;49026;10;Sí;Baja;oct-18;Comercial;;;59845.0;51095.0;57722.0;49125.0;68439.0;56142.0;36206.0;47497.0;68826;39667;54420;76605;
P39;C6;13;Familia_20;Subfamilia_1;Grande;672.94;0.25;Adultos;Negro;Metal;4.174.870.827.430.390;Pequeño;MarcaD;España;526;474948.23;Físico;15;Oeste;Media;1;7863;36297;3;Sí;Baja;ago-22;Residencial;;;657732.0;605668.0;617469.0;718992.0;453223.0;707719.0;446725.0;590687.0;403382;600039;674024;1021578;
P63;C7;12;Familia_19;Subfamilia_1;Mediano;69.97;0.26;Niños;Rojo;Madera;4.925.475.817.925.060;Pequeño;MarcaD;China;644;693729.98;Mixto;15;Este;Alta;7;5827;35170;6;Sí;Alta;ago-20;Industrial;;;48827.0;66344.0;66992.0;52570.0;68520.0;46297.0;40579.0;41167.0;35406;74533;65314;43104;
P14;C8;10;Familia_11;Subfamilia_2;Mediano;454.75;0.18;Adultos;Blanco;Madera;890.044.730.279.321;Mediano;MarcaB;España;960;617307.73;Físico;15;Este;Media;4;3610;46383;13;Sí;Baja;sep-22;Comercial;;;28319.0;24971.0;22579.0;27690.0;19488.0;28486.0;19692.0;16060.0;26849;19758;25779;30916;
P47;C9;11;Familia_10;Subfamilia_5;Grande;285.15;0.06;Adolescentes;Rojo;Metal;432.979.876.069.808;Grande;MarcaD;China;707;294386.96;Mixto;15;Este;Baja;9;5946;46862;15;No;Alta;oct-21;Comercial;;;1536.0;1558.0;1968.0;1911.0;1501.0;1829.0;1941.0;2012.0;1506;1492;1562;2128;
P9;C10;13;Familia_25;Subfamilia_4;Pequeño;206.52;0.29;Adultos;Azul;Plástico;0.6412789856525488;Pequeño;MarcaC;España;924;797152.75;Físico;15;Este;Baja;3;2001;49583;13;Sí;Alta;sep-22;Comercial;;;15179.0;17323.0;18809.0;14414.0;25340.0;17543.0;15992.0;19899.0;15271;20450;24788;18053;
P45;C11;12;Familia_17;Subfamilia_5;Pequeño;554.71;0.16;Niños;Negro;Metal;75.745.191.671.028.900;Pequeño;MarcaD;España;544;385158.14;Mixto;15;Oeste;Alta;8;4842;38910;14;No;Baja;oct-20;Comercial;;;102548.0;91481.0;121320.0;114851.0;120618.0;83157.0;97446.0;84308.0;184765;102860;111468;115425;
P10;C12;13;Familia_20;Subfamilia_5;Grande;989.1;0.29;Adolescentes;Verde;Metal;7.704.231.705.525.990;Pequeño;MarcaB;USA;300;930519.32;Online;15;Oeste;Baja;8;8999;5091;18;No;Alta;ago-22;Residencial;;;2824286.0;3268603.0;1933149.0;3245681.0;2419551.0;2670718.0;1723480.0;2072057.0;1924061;3207366;2646111;2916222;
P19;C13;12;Familia_19;Subfamilia_5;Pequeño;14.56;0.22;Adolescentes;Blanco;Madera;862.454.173.298.195;Grande;MarcaA;España;610;390492.15;Mixto;15;Norte;Alta;8;1434;37929;1;No;Baja;sep-18;Comercial;;;2515.0;2168.0;2076.0;1940.0;2479.0;2035.0;1453.0;1758.0;1465;2064;2562;1486;
P56;C14;10;Familia_12;Subfamilia_4;Mediano;575.14;0.12;Niños;Rojo;Metal;4.943.612.465.035.950;Grande;MarcaC;España;764;609496.46;Mixto;15;Este;Baja;2;8403;15371;12;No;Media;sep-21;Comercial;;;7388.0;4256.0;8106.0;7953.0;7901.0;6373.0;8517.0;7410.0;5631;5771;8380;5002;
P39;C15;12;Familia_20;Subfamilia_1;Grande;672.94;0.25;Adultos;Negro;Metal;4.174.870.827.430.390;Pequeño;MarcaD;España;526;477368.76;Mixto;15;Oeste;Alta;5;3701;19224;1;No;Media;ago-20;Industrial;;;225109.0;371781.0;413088.0;258391.0;229182.0;230732.0;378901.0;284879.0;208760;385392;256276;430290;
P39;C16;13;Familia_20;Subfamilia_1;Grande;672.94;0.25;Adultos;Negro;Metal;4.174.870.827.430.390;Pequeño;MarcaD;España;526;939772.97;Mixto;15;Este;Alta;7;7980;33928;14;Sí;Media;sep-18;Comercial;;;1462853.0;1461784.0;1455404.0;1025317.0;1183625.0;1216351.0;1238094.0;1601330.0;1081699;1882015;1149582;1831268;
